station_id,count,min,max,span_days,median_gap_days
235916079570201,36,2014-01-05,2023-05-20,3422,92.0
240004082062101,35,2014-01-05,2023-01-10,3292,91.5
240006072182101,4,2022-05-30,2023-05-30,365,92.0
240015075530001,54,2005-01-05,2023-11-10,6883,102.0
240022076563601,22,2016-05-15,2023-05-20,2561,91.0
240030088310501,10,2013-04-17,2023-01-30,3575,132.0
240031076442902,37,2012-11-05,2023-05-20,3848,91.5
240040082281801,39,2013-01-05,2023-01-10,3657,91.5
240042091270001,2,2023-01-31,2023-03-31,59,59.0
240048076435501,44,1994-05-01,2013-08-25,7056,92.0
240056085230201,16,2017-08-25,2024-01-10,2329,133.0
240056085274401,39,2013-11-05,2024-11-30,4043,92.0
240056085305401,23,2013-11-05,2024-11-30,4043,116.0
240114088053901,30,2013-04-17,2023-01-30,3575,92.0
240131075264201,102,1996-01-05,2023-08-20,10089,89.0
240145087253001,101,1994-08-01,2024-11-30,11079,102.0
240200088064501,94,1996-01-07,2023-01-30,9885,100.0
240200091243001,81,1994-04-01,2023-08-31,10744,72.0
240205088064001,25,2013-04-17,2022-01-30,3210,97.0
240231087572501,21,2004-08-27,2013-04-17,3155,100.0
240245087091001,99,1994-08-01,2024-11-30,11079,102.0
240300075292301,110,1994-05-01,2023-01-10,10481,72.0
240300083060001,108,1994-05-01,2023-01-31,10502,92.0
240314882059431,1,2023-01-30,2023-01-30,0,
240324092120301,1,2023-01-31,2023-01-31,0,
240327075055801,87,1999-05-15,2023-08-20,8863,92.0
240327075055802,42,2012-11-05,2023-08-20,3940,92.0
240343086420401,21,2017-08-25,2024-11-30,2654,92.0
240343087402302,69,1997-01-07,2019-11-15,8347,100.0
240356079382301,117,1994-05-01,2023-08-20,10703,91.5
240406075320601,41,2013-01-05,2023-08-20,3879,92.0
240406088333501,55,1996-01-07,2016-04-17,7406,100.0
240428088053101,3,2015-01-07,2023-01-30,2945,1472.5
240431088353501,26,2004-08-27,2017-04-17,4616,100.0
240448076091801,117,1994-05-01,2023-08-20,10703,90.0
240450079575501,36,2014-01-05,2023-05-20,3422,92.0
240455091365801,88,1995-11-01,2023-08-31,10165,72.0
240500087413001,15,2012-11-07,2016-04-17,1257,86.0
240514085210001,3,2023-11-10,2024-08-30,294,147.0
240515085210001,75,1994-11-01,2024-01-10,10662,92.0
240535088262105,1,2023-01-30,2023-01-30,0,
240539092192101,2,2023-01-31,2023-08-31,212,212.0
240547086594601,22,2017-08-25,2024-11-30,2654,92.0
240550075520001,116,1994-01-05,2024-01-10,10962,72.0
240555077411901,23,2017-01-05,2023-01-10,2196,91.5
240607087393301,50,2000-04-17,2022-11-30,8262,100.0
240618087404801,91,1994-04-01,2022-11-30,10470,100.0
240630087404001,89,1994-04-01,2023-01-30,10531,100.0
240635087425901,13,2012-11-07,2016-01-07,1156,86.0
240638079211101,97,1994-08-01,2022-05-30,10164,92.0
240642092115305,3,2023-01-31,2023-08-31,212,106.0
240700083031801,110,1994-05-01,2023-01-31,10502,92.0
240719080154001,40,2013-01-05,2023-05-20,3787,92.0
240736088020101,26,2004-08-27,2022-11-30,6669,160.0
240740087580301,6,2012-11-07,2014-01-07,426,72.0
240741088002101,10,2013-08-27,2019-04-12,2054,72.0
240741088332701,25,2005-01-07,2012-11-07,2861,86.0
240742088332501,26,2005-01-07,2016-08-27,4250,100.0
240747079353501,72,2001-01-05,2023-08-20,8262,97.0
240748076185003,111,1994-05-01,2023-05-20,10611,92.0
240758081330801,34,2014-01-05,2022-11-10,3231,92.0
240812088120901,14,2012-11-07,2023-01-30,3736,72.0
240813088232602,10,1997-08-27,2022-11-30,9226,214.0
240814088251301,32,2003-08-27,2013-01-07,3421,72.0
240837088223201,16,2013-04-17,2023-01-30,3575,132.0
240855088255701,15,2012-11-07,2023-01-30,3736,86.0
240916088284001,43,2003-11-07,2023-01-30,7024,100.0
240930087111001,100,1994-08-01,2024-11-30,11079,102.0
240943081514501,112,1994-05-01,2023-01-10,10481,72.0
240954088061201,2,2013-11-07,2016-01-07,791,791.0
241000080492101,88,1994-05-01,2017-01-05,8285,92.0
241017080403801,116,1994-05-01,2023-05-20,10611,72.0
241030092125901,3,2023-01-31,2023-08-31,212,106.0
241041087455501,85,1999-01-07,2023-01-30,8789,100.0
241054079013001,82,1994-05-01,2014-05-15,7319,72.0
241134088043701,14,2012-11-07,2023-01-30,3736,100.0
241154088004901,13,2012-11-07,2016-01-07,1156,72.0
241201088040001,9,2012-11-07,2023-01-30,3736,116.0
241214088323601,9,2012-11-07,2016-01-07,1156,116.5
241224088074401,35,2004-08-27,2022-11-30,6669,100.0
241227082591701,101,1994-05-01,2023-01-31,10502,92.0
241231085320701,32,2014-08-25,2024-11-30,3750,92.0
241235082522501,95,1994-05-01,2023-01-31,10502,102.0
241300087223001,101,1994-08-01,2024-11-30,11079,99.5
241429092170601,3,2023-01-31,2023-08-31,212,106.0
241444078255801,32,2014-11-05,2023-08-20,3210,93.0
241444092122001,3,2023-01-31,2023-08-31,212,106.0
241445080040801,39,2013-01-05,2023-05-20,3787,91.5
241455079171401,73,2004-01-05,2023-08-20,7167,92.0
241500087063001,20,1994-08-01,2023-05-30,10529,235.0
241550087070001,7,2023-01-10,2024-08-30,598,92.0
241557079540001,84,1999-11-05,2023-05-20,8597,95.0
241600087040001,110,1994-08-01,2024-11-30,11079,95.0
241600087150001,77,1994-08-01,2015-01-05,7462,92.0
241604082203301,34,2014-01-05,2023-01-10,3292,92.0
241615076301501,73,1994-11-01,2024-01-10,10662,99.5
241615076435001,92,1994-01-05,2024-01-10,10962,102.0
241630075503001,79,1994-05-01,2024-01-10,10846,92.0
241638080502801,39,2013-01-05,2023-05-20,3787,92.0
241706074591201,35,2013-11-05,2022-11-10,3292,91.5
241741079133801,33,2014-11-05,2023-08-20,3210,92.5
241745086212001,84,2000-08-25,2024-11-30,8863,92.0
241746092014201,30,2011-11-06,2023-08-31,4316,77.0
241800085250001,108,1994-08-01,2024-11-30,11079,102.0
241800086070501,90,1995-01-01,2022-01-30,9891,102.0
241800086075001,35,1995-01-01,2012-05-15,6344,102.0
241800087171501,25,2015-08-25,2024-08-30,3293,97.0
241827077265401,27,1994-05-01,1999-11-05,2014,75.0
241837092093401,3,2023-01-31,2023-08-31,212,106.0
241900074260001,33,2005-01-05,2023-05-30,6719,102.0
241905092060301,3,2023-01-31,2023-08-31,212,106.0
241908082181502,48,1994-05-01,2023-01-10,10481,92.0
241930092010001,40,2003-08-26,2023-03-31,7157,72.0
241938076451001,55,2005-01-05,2024-01-10,6944,102.0
241952081224501,112,1994-05-01,2023-01-10,10481,78.0
242021092092801,2,2023-03-31,2023-08-31,153,153.0
242030075593001,49,2005-01-05,2024-01-10,6944,97.0
242035081285101,83,1999-05-15,2023-01-10,8641,92.0
242035081285102,48,1994-05-01,2023-01-10,10481,92.0
242050087091001,112,1994-05-01,2024-11-30,11171,92.0
242112081493301,100,1994-05-01,2023-01-10,10481,92.0
242126074211301,26,1994-08-01,2023-08-30,10621,121.0
242142080465201,115,1994-05-01,2023-05-20,10611,78.5
242225086090001,106,1994-05-01,2024-11-30,11171,102.0
242300087110001,23,2015-11-05,2024-01-10,2988,125.0
242300092135701,3,2023-01-31,2023-08-31,212,106.0
242306077245202,40,2012-11-05,2023-01-10,3718,91.0
242330080325001,115,1994-05-01,2023-05-20,10611,78.5
242347081451701,105,1994-05-01,2023-01-10,10481,75.0
242448080240901,116,1994-05-01,2023-05-20,10611,91.0
242510082021501,111,1994-05-01,2023-01-10,10481,87.5
242517080020201,115,1994-05-01,2023-05-20,10611,84.5
242527075191201,31,2015-05-15,2023-05-20,2927,91.5
242530081402401,115,1994-05-01,2023-01-10,10481,75.0
242540088003101,22,2012-11-07,2022-11-30,3675,105.0
242541088003101,11,2012-11-07,2016-01-07,1156,86.0
242553075410501,115,1994-05-01,2023-08-20,10703,90.0
242557092113101,3,2023-01-31,2023-08-31,212,106.0
242610076420001,116,1994-01-05,2024-01-10,10962,78.0
242615088113701,14,2012-11-07,2016-01-07,1156,72.0
242616092144801,3,2023-01-31,2023-08-31,212,106.0
242617088131301,23,2005-01-07,2019-08-03,5321,100.0
242618077224201,113,1994-05-01,2023-01-10,10481,86.5
242700072450001,39,2005-05-15,2023-05-30,6589,102.0
242700092370001,67,1994-04-01,2018-11-19,8998,72.0
242705092371001,38,2011-01-06,2024-01-31,4773,91.0
242730081473001,42,2010-01-05,2022-08-30,4620,97.0
242800075260001,39,2013-01-05,2023-08-20,3879,92.0
242800076120001,44,2005-01-05,2024-01-10,6944,102.0
242810087073001,36,1994-08-01,2024-01-10,10754,102.0
242818080453301,111,1994-05-01,2023-05-20,10611,91.5
242827075411701,113,1994-05-01,2023-08-20,10703,83.5
242836075084201,40,2013-01-05,2023-08-20,3879,92.0
242845075161501,83,1999-05-15,2023-08-20,8863,94.0
242848075132401,116,1994-05-01,2023-08-20,10703,92.0
242848075160501,99,1994-05-01,2023-01-10,10481,94.5
242850081223301,3,2013-05-15,2022-08-30,3394,1697.0
242853079432301,105,1994-05-01,2022-08-31,10349,92.0
242854075154201,40,2013-01-05,2023-08-20,3879,92.0
242900075583001,53,2005-08-25,2024-01-10,6712,97.0
242912074512401,39,2013-05-15,2023-08-20,3749,92.0
242912075275101,118,1994-05-01,2023-08-20,10703,91.0
242913081114201,36,2014-01-05,2023-05-20,3422,92.0
242915076181001,80,1994-05-01,2024-01-10,10846,92.0
243032075444001,42,2012-11-05,2023-08-20,3940,92.0
243032075444002,50,1998-11-05,2013-05-15,5305,102.0
243032079052801,107,1994-05-01,2020-11-30,9710,90.5
243050086111501,76,1994-05-01,2024-11-30,11171,102.0
243111078142301,1,2023-01-31,2023-01-31,0,
243152077200801,59,2007-08-25,2023-01-10,5617,91.0
243156077105201,1,2013-08-25,2013-08-25,0,
243231078284001,5,2016-05-15,2022-11-10,2370,359.0
243243080102401,85,1994-05-01,2014-11-05,7493,92.0
243249079151001,118,1994-05-01,2023-08-20,10703,91.0
243250082075101,79,1999-05-15,2023-01-10,8641,94.5
243250082075102,48,1994-05-01,2023-01-10,10481,92.0
243253074561001,38,2013-11-05,2023-08-20,3575,92.0
243315087150001,46,1994-08-01,2024-11-30,11079,133.0
243335088050001,35,2003-11-07,2023-01-30,7024,116.0
243340074463501,115,1994-05-01,2023-08-20,10703,88.0
243400076100001,51,2005-01-05,2024-01-10,6944,102.0
243400076153001,53,2005-01-05,2024-01-10,6944,97.0
243405080495501,3,2013-01-05,2013-11-05,304,152.0
243405080495502,41,2012-11-05,2023-05-20,3848,91.5
243445086035801,25,2013-08-25,2024-02-07,3818,130.0
243500072470001,71,1994-01-05,2013-01-05,6940,72.0
243512078335001,98,1994-05-01,2021-08-31,9984,92.0
243539074514401,19,2017-05-15,2022-08-30,1933,94.5
243539076455501,1,2024-01-10,2024-01-10,0,
243552092334201,3,2023-01-31,2024-01-31,365,182.5
243611092315101,3,2023-01-31,2024-01-31,365,182.5
243624083030001,97,1994-05-01,2022-11-10,10420,92.0
243635072343201,71,1994-01-05,2013-08-25,7172,72.0
243644077153101,34,2014-05-15,2023-01-10,3162,91.0
243645092331501,20,1996-01-06,2024-01-31,10252,130.0
243648079400901,39,2013-08-25,2023-08-20,3647,92.0
243726074594701,84,1999-05-15,2023-08-20,8863,102.0
243745092402801,3,2023-01-31,2024-01-31,365,182.5
243822079285401,82,1999-11-05,2023-08-20,8689,102.0
243842081323601,103,1994-05-01,2023-05-20,10611,92.0
243900087562401,13,2012-11-07,2016-04-17,1257,100.0
243901077215001,39,2013-01-05,2023-01-10,3657,91.5
243901079295301,116,1994-05-01,2023-08-20,10703,92.0
243914077260801,96,1994-05-01,2023-01-10,10481,92.0
243944080151701,115,1994-11-01,2023-05-20,10427,78.0
243948076503701,80,1994-01-05,2017-01-05,8401,72.0
244000087572001,43,2002-04-17,2015-11-07,4952,100.0
244011087553502,48,2000-01-07,2016-04-17,5945,100.0
244021081381201,111,1994-05-01,2023-05-20,10611,89.5
244030072403001,109,1994-01-05,2023-05-30,10737,75.0
244030081532002,52,1994-05-01,2023-05-20,10611,92.0
244127077072601,34,2014-01-05,2023-01-10,3292,91.0
244138076242901,1,2023-05-30,2023-05-30,0,
244154077064201,74,1994-05-01,2013-11-05,7128,92.0
244158080594202,54,1994-05-01,2023-05-20,10611,92.0
244206080345503,108,1994-05-01,2020-11-30,9710,78.0
244216086140201,4,2023-08-30,2024-08-30,366,72.0
244230082570001,92,1994-08-01,2022-01-30,10044,92.0
244311078292301,1,2023-01-31,2023-01-31,0,
244338094345901,1,2023-01-31,2023-01-31,0,
244339092350001,27,2009-11-06,2019-11-30,3676,118.5
244342081243202,40,2013-01-05,2023-05-20,3787,92.0
244346080003801,111,1994-05-01,2023-05-20,10611,91.5
244357092532302,10,1996-01-06,2003-11-06,2861,163.0
244400076240001,35,2005-01-05,2016-11-05,4322,102.0
244422078495901,1,2022-05-30,2022-05-30,0,
244440077221601,88,1994-05-01,2016-01-05,7919,72.0
244500073013001,14,2005-05-15,2014-11-05,3461,130.0
244500074115701,26,1994-05-01,2023-08-30,10713,92.0
244500079573201,72,1994-08-01,2011-08-25,6233,72.0
244505081354501,102,1994-05-01,2022-08-30,10348,88.0
244528082465002,101,1994-08-01,2023-01-31,10410,91.5
244530076443001,69,1994-01-05,2023-05-30,10737,102.0
244530092362001,49,1994-04-01,2016-08-26,8183,72.0
244642078402401,86,1994-05-01,2015-08-25,7786,92.0
244712081463002,52,1994-05-01,2023-05-20,10611,92.0
244720092475402,45,1998-01-06,2023-01-31,9156,72.0
244730076595001,29,2005-11-05,2014-01-05,2983,102.0
244735076580401,27,1994-05-01,2004-05-15,3667,92.0
244740078554201,36,2014-01-05,2023-08-20,3514,92.0
244740086213701,3,2022-08-25,2023-05-20,268,134.0
244746081090701,116,1994-05-01,2023-05-20,10611,82.0
244800072404501,81,1994-01-05,2023-05-30,10737,102.0
244800073040001,27,2005-01-05,2016-08-25,4250,130.0
244805092383001,30,1994-04-01,2012-01-06,6489,133.0
244815084063001,90,1994-08-01,2023-05-20,10519,102.0
244815085131501,22,2016-11-05,2023-05-30,2397,97.0
244835078374701,1,2023-01-31,2023-01-31,0,
244856081384201,103,1994-05-01,2023-01-10,10481,92.0
244912075070001,38,2013-08-25,2023-08-20,3647,92.0
244930071093001,19,1995-05-15,1999-11-05,1635,87.0
244936082192401,99,1994-05-01,2023-01-31,10502,92.0
245000082560001,101,1994-05-01,2022-08-31,10349,92.0
245000083033501,68,1994-05-01,2020-01-10,9385,92.0
245002081215501,80,1999-11-05,2023-05-20,8597,95.0
245002081215502,52,1994-05-01,2023-05-20,10611,92.0
245006085000701,15,2016-05-15,2022-11-10,2370,123.5
245009084203401,2,2022-11-10,2023-05-30,201,201.0
245009093015401,2,2023-01-31,2023-08-31,212,212.0
245011078595001,118,1994-05-01,2023-08-20,10703,91.0
245045072591501,82,1994-01-05,2023-05-30,10737,102.0
245058080054201,114,1994-05-01,2023-05-20,10611,91.0
245100073400001,83,1994-01-05,2018-05-30,8911,102.0
245100077082101,80,1994-05-01,2014-05-15,7319,92.0
245110077082001,40,2013-08-25,2023-01-10,3425,73.0
245121079561802,38,2012-11-05,2023-08-20,3940,93.0
245130092360201,55,1994-04-01,2023-01-31,10532,72.0
245130092360202,34,2012-11-06,2024-01-31,4103,81.0
245140074183001,80,1994-05-01,2023-08-30,10713,92.0
245153077275701,77,1994-05-01,2014-08-25,7421,92.0
245154077112401,111,1994-05-01,2023-01-10,10481,92.0
245245082010001,81,1994-05-01,2021-11-30,10075,92.0
245300072520001,56,2008-01-05,2023-05-30,5624,97.0
245300073570001,78,1994-01-05,2014-01-05,7305,72.0
245354078204602,20,2016-11-05,2022-11-10,2196,92.0
245400073490001,115,1994-01-05,2023-08-30,10829,84.5
245400079352801,99,1994-05-01,2023-08-20,10703,92.0
245420074384001,79,1994-05-01,2023-08-30,10713,94.5
245426075124001,101,1994-05-01,2023-01-10,10481,90.5
245430075584001,89,1994-01-05,2018-08-30,9003,72.0
245500073440001,70,1994-05-01,2023-05-30,10621,102.0
245530072411501,116,1994-01-05,2023-05-30,10737,78.0
245545082403001,27,2010-11-05,2022-01-30,4104,96.5
245620087222001,11,1994-08-01,2013-11-05,7036,223.5
245700074120001,28,2005-01-05,2012-01-05,2556,72.0
245700074420001,53,2005-01-05,2023-08-30,6811,102.0
245730084013001,40,2010-01-05,2023-05-20,4883,102.0
245746081360301,104,1994-05-01,2022-08-30,10348,92.0
245757078510501,84,1994-05-01,2015-08-25,7786,78.0
245800073330001,55,2005-01-05,2023-08-30,6811,102.0
245816078502201,31,2015-05-15,2023-05-20,2927,91.5
245829077340501,101,1994-05-01,2023-01-10,10481,90.0
245857081412601,50,1994-05-01,2006-05-15,4397,72.0
245920092300001,91,1994-04-01,2024-01-31,10897,81.0
245943072430001,83,1994-01-05,2023-05-30,10737,85.0
250000081554501,110,1994-05-01,2023-01-31,10502,92.0
250008084343401,85,1994-08-01,2022-11-10,10328,102.0
250011079025101,118,1994-05-01,2023-08-20,10703,91.0
250015080480001,67,2003-11-05,2023-05-20,7136,100.0
250050072554001,4,2011-05-15,2014-08-25,1198,102.0
250055072553001,15,2016-08-25,2023-05-30,2469,97.0
250100082034501,111,1994-05-01,2023-01-31,10502,92.0
250103080411001,107,1994-08-01,2023-05-20,10519,92.0
250149081215301,32,2015-01-05,2023-05-20,3057,92.0
250210074293001,67,1994-05-01,2023-08-30,10713,92.0
250300074380001,72,1994-05-01,2023-08-30,10713,92.0
250315079270001,118,1994-05-01,2023-08-20,10703,92.0
250345084181501,63,1994-05-01,2023-05-20,10611,102.0
250352075174201,1,2023-01-10,2023-01-10,0,
250400073530001,60,1994-01-05,2009-05-15,5609,72.0
250400074214501,69,1994-05-01,2023-08-30,10713,92.0
250400082292401,103,1994-05-01,2023-01-31,10502,92.0
250415081441501,91,1994-05-01,2022-11-10,10420,92.0
250415081464501,96,1994-05-01,2019-01-31,9041,92.0
250418078522301,113,1994-05-01,2023-05-20,10611,91.5
250418085315201,2,2022-08-25,2023-05-30,278,278.0
250439079200001,118,1994-05-01,2023-08-20,10703,91.0
250440075100001,79,1994-05-01,2023-08-30,10713,92.0
250500073340001,86,1994-01-05,2023-08-30,10829,102.0
250529076473701,110,1994-01-05,2024-01-10,10962,78.0
250600076311202,1,2024-01-10,2024-01-10,0,
250612077432701,41,2007-05-15,2019-01-03,4251,102.0
250615082520001,67,1994-05-01,2013-01-05,6824,92.0
250630074500001,45,2005-01-05,2023-05-30,6719,102.0
250651073093101,51,1994-05-01,2023-05-30,10621,92.0
250654078473001,116,1994-05-01,2023-05-20,10611,86.0
250731079054001,89,1994-05-01,2016-08-25,8152,72.0
250800072580001,43,2005-01-05,2018-05-30,4893,102.0
250800076540001,109,1994-01-05,2024-01-10,10962,99.5
250800078122401,22,2017-05-15,2023-01-10,2066,89.0
250808085125001,32,2014-01-05,2023-05-30,3432,102.0
250811074531501,63,1994-05-01,2023-08-30,10713,92.0
250814085251901,36,2013-05-15,2023-05-30,3667,97.0
250821085122701,1,2022-08-25,2022-08-25,0,
250823083552501,24,2015-05-15,2023-05-20,2927,102.0
250824085403501,9,2014-01-05,2023-05-30,3432,130.0
250845073040001,77,1994-01-05,2017-11-05,8705,102.0
250852085272901,2,2022-08-25,2023-05-30,278,278.0
250910082233001,97,1994-05-01,2023-01-31,10502,92.0
250913085150701,37,2013-05-15,2023-05-30,3667,92.0
250930073120001,88,1994-01-05,2023-05-30,10737,102.0
250930082290001,104,1994-05-01,2023-01-31,10502,92.0
251015074180001,92,1994-01-05,2017-01-05,8401,72.0
251016076121201,8,2019-01-10,2021-11-30,1055,133.0
251024085303301,34,2013-08-25,2023-05-30,3565,102.0
251030086484501,86,1996-08-25,2022-11-10,9573,102.0
251100073173001,107,1995-01-01,2023-05-30,10376,91.5
251115080280001,68,1994-05-01,2014-08-25,7421,92.0
251131074260901,1,2023-01-10,2023-01-10,0,
251135085293804,1,2023-05-30,2023-05-30,0,
251144085412801,35,2013-05-15,2023-05-30,3667,99.5
251145081374001,23,2016-05-15,2023-01-31,2452,94.5
251149079063201,17,2016-08-25,2023-01-31,2350,91.5
251152081364501,64,1994-05-01,2012-05-15,6589,92.0
251154080294501,98,1994-08-01,2021-11-30,9983,92.0
251211085330801,37,2013-05-15,2023-05-30,3667,92.0
251222078451401,114,1994-05-01,2023-05-20,10611,86.0
251229085220301,34,2013-05-15,2023-05-30,3667,97.0
251230077213001,115,1994-01-05,2024-01-10,10962,92.0
251234085275301,35,2013-05-15,2023-05-30,3667,94.5
251234085410401,36,2013-05-15,2023-05-30,3667,97.0
251240077361201,69,1994-05-01,2013-08-25,7056,92.0
251246077362001,34,2013-11-05,2023-01-10,3353,93.0
251300071260001,30,1994-11-01,1999-11-05,1830,68.0
251300074150001,1,2011-08-25,2011-08-25,0,
251312080444201,53,1994-08-01,2007-05-15,4670,75.0
251322074253001,7,2021-08-31,2023-01-10,497,81.5
251326083495801,104,1994-08-01,2023-05-20,10519,92.0
251344085300901,36,2013-05-15,2023-05-30,3667,97.0
251354085492501,37,2013-05-15,2023-05-30,3667,92.0
251400073150001,78,1994-01-05,2017-05-15,8531,78.0
251418078290001,106,1994-05-01,2022-11-10,10420,92.0
251422087201001,29,2014-01-05,2022-11-10,3231,102.0
251435085483601,2,1998-05-15,2023-05-30,9146,9146.0
251440075023001,85,1994-01-05,2023-01-10,10597,102.0
251445083012001,13,2017-01-05,2020-08-25,1328,97.0
251445085193001,36,2012-01-05,2023-05-30,4163,102.0
251500081430001,6,2021-08-31,2023-01-31,518,91.0
251515084404501,11,1994-08-01,2023-05-30,10529,289.0
251520073560001,86,1994-05-15,2023-08-30,10699,102.0
251530079090002,35,2012-11-05,2023-01-31,3739,92.0
251530084033001,10,2006-08-25,2023-05-20,6112,102.0
251531084033101,87,1994-05-01,2022-11-10,10420,92.0
251535084113001,97,1994-08-01,2023-05-20,10519,97.0
251536080551801,63,2004-05-15,2023-01-31,6835,99.5
251536084355001,18,2017-11-05,2023-05-20,2022,92.0
251547077154701,1,2024-01-10,2024-01-10,0,
251548077154801,104,1994-01-05,2023-11-10,10901,92.0
251557075545501,60,1994-05-01,2018-08-30,8887,92.0
251557085273201,2,2022-08-25,2023-05-30,278,278.0
251600071010002,4,1996-01-01,1996-11-01,305,92.0
251600081370001,23,2016-05-15,2023-01-31,2452,94.5
251612082510001,28,1994-05-01,2000-08-25,2308,92.0
251612082510002,28,2012-11-05,2021-01-10,2988,92.0
251617085411701,3,2022-05-25,2023-05-30,370,185.0
251632081463001,77,1994-05-01,2016-08-25,8152,92.0
251657078074801,34,2014-01-05,2023-01-10,3292,91.0
251736075194301,1,2023-01-10,2023-01-10,0,
251739084421001,24,2013-11-05,2023-05-30,3493,97.0
251750085231201,1,2023-05-30,2023-05-30,0,
251751085231301,11,2019-08-30,2022-11-10,1168,84.5
251800082570001,110,1994-05-01,2023-01-31,10502,92.0
251815085171501,97,1994-05-01,2023-05-30,10621,99.5
251853080233001,101,1994-05-01,2022-01-30,10136,92.0
251855073105801,108,1994-01-05,2023-05-30,10737,72.0
251900079013001,6,2012-05-15,2023-01-31,3913,304.0
251905085290801,1,2023-05-30,2023-05-30,0,
251911078060001,111,1994-05-01,2023-01-10,10481,82.0
251928085320301,28,2015-05-15,2023-05-30,2937,92.0
251930076304501,69,2005-08-25,2024-01-10,6712,92.0
252000084251501,62,1994-05-01,2022-08-25,10343,102.0
252015070515501,32,1994-01-05,1999-11-05,2130,68.0
252018083152401,76,2002-01-05,2023-01-31,7696,92.0
252041078480401,1,2023-05-20,2023-05-20,0,
252044078300001,112,1994-05-01,2023-01-31,10502,92.0
252045071240001,32,1994-01-05,1999-11-05,2130,68.0
252100074420001,80,1994-01-05,2023-01-10,10597,91.0
252105086434201,1,2022-11-10,2022-11-10,0,
252109078482001,61,1994-05-01,2015-08-25,7786,92.0
252115081523001,110,1994-05-01,2023-01-31,10502,92.0
252209076094501,87,1994-01-05,2018-08-30,9003,97.0
252214074463001,24,1994-05-01,2022-11-10,10420,92.0
252220080283001,108,1994-05-01,2023-01-31,10502,92.0
252230074463001,85,1994-01-05,2023-01-10,10597,102.0
252230085314501,14,1994-05-01,2019-11-10,9324,431.0
252231085314301,83,1999-05-15,2023-05-30,8781,102.0
252258078451401,22,2016-05-15,2023-01-31,2452,92.0
252319086085301,30,2014-08-25,2022-11-10,2999,92.0
252330083340001,109,1994-05-01,2023-01-31,10502,92.0
252330086563001,71,1994-05-01,2022-11-10,10420,102.0
252336084413601,17,2017-11-05,2023-05-20,2022,124.0
252341085204601,11,2019-08-30,2022-11-10,1168,84.5
252348079094801,54,2007-08-25,2023-01-31,5638,92.0
252350074533001,114,1994-01-05,2023-01-10,10597,78.0
252400074530001,32,2005-01-05,2018-05-30,4893,102.0
252413074094001,24,2015-11-05,2023-01-10,2623,92.0
252448077500501,112,1994-05-01,2023-01-10,10481,84.0
252450086104001,27,2015-05-15,2022-11-10,2736,92.0
252500073490001,89,1994-08-25,2023-08-30,10597,102.0
252505077453701,110,1994-05-01,2023-01-10,10481,90.0
252520078030201,36,2013-01-05,2023-01-10,3657,92.0
252521078030401,26,1994-05-01,1999-08-25,1942,78.0
252545080230001,49,2004-11-05,2018-08-31,5047,102.0
252600077393601,67,2000-05-15,2023-01-10,8275,95.0
252615076240001,78,1996-05-15,2018-08-30,8142,102.0
252630080090601,86,1994-05-01,2019-05-31,9161,102.0
252634085023801,2,2022-08-25,2022-11-10,77,77.0
252635085370901,1,2022-11-10,2022-11-10,0,
252638075385001,37,1994-01-05,2002-01-05,2922,68.0
252645076260501,95,1994-01-05,2018-08-30,9003,72.0
252648084512101,26,2014-01-05,2022-11-10,3231,130.0
252701085051601,60,2005-01-05,2022-11-10,6518,102.0
252710078110701,39,2013-01-05,2023-01-10,3657,91.5
252720083435002,22,1994-05-01,2015-08-25,7786,92.0
252729085314301,2,2022-08-25,2022-11-10,77,77.0
252730085421501,92,1994-11-01,2022-01-30,9952,102.0
252756085412801,1,2022-11-10,2022-11-10,0,
252808083003202,22,2012-11-05,2023-01-31,3739,93.0
252810083501001,104,1994-08-01,2023-01-31,10410,97.0
252812079090001,56,1994-05-01,2010-01-05,5728,92.0
252817078072501,80,2000-08-25,2023-01-10,8173,97.0
252820075331501,79,1994-01-05,2024-01-10,10962,102.0
252820078215501,39,2013-01-05,2023-01-10,3657,91.5
252837084493301,1,2017-05-15,2017-05-15,0,
252841084363101,17,2017-11-05,2023-05-20,2022,92.0
252850083343001,108,1994-05-01,2023-01-31,10502,92.0
252858085425001,24,1996-01-05,2013-01-05,6210,102.0
252900071240001,17,1994-05-15,1999-11-05,2000,102.0
252900084244501,99,1994-05-01,2023-05-20,10611,102.0
252905071014501,25,1994-01-05,1999-11-05,2130,70.0
252912085270301,2,2022-08-25,2022-11-10,77,77.0
252912085270302,2,2022-08-25,2022-11-10,77,77.0
252926076392101,39,2013-05-15,2023-08-20,3749,91.0
252929084515101,1,2022-11-10,2022-11-10,0,
252942080313001,72,1994-05-01,2015-11-05,7858,102.0
252945073153001,67,2000-11-05,2023-05-30,8241,102.0
253000086253001,9,2020-01-10,2022-11-10,1035,91.5
253012084574001,2,2022-08-25,2022-11-10,77,77.0
253049085552701,35,2013-05-15,2022-11-10,3466,92.0
253109084511501,20,2017-01-05,2022-11-10,2135,97.0
253130082561001,72,1994-05-01,2023-01-31,10502,102.0
253130083294501,43,1994-08-01,2005-11-05,4114,97.0
253132086171401,27,2015-05-15,2022-11-10,2736,92.0
253143077115701,113,1994-05-01,2023-08-20,10703,91.5
253204076564201,118,1994-05-01,2023-08-20,10703,91.0
253220083111501,21,2016-05-15,2022-11-10,2370,99.5
