station_id,n_train,tau_well,is_igp
210358079034001,21,14.85,False
210400074095001,89,7.232000000000001,False
210400080090001,94,8.234,False
210400081163001,65,3.854,False
210400081163003,8,4.045,False
210400081260501,6,9.83,False
210401082174201,9,9.0,False
210404080403401,19,9.459999999999999,False
210409083140301,70,8.936,False
210412084241501,16,7.725,False
210417083003501,62,7.3839999999999995,False
210450070103501,95,12.608,False
210456080441702,22,9.504999999999999,False
210458080381801,17,8.0,False
210500079590001,94,12.768000000000002,False
210500080351501,92,8.797,False
210505082180201,20,13.007000000000005,False
210510080593701,13,6.260000000000001,False
210519082070101,9,7.862,False
210530072433001,89,6.21,False
210530072523001,89,4.334,False
210530082133001,67,10.139999999999999,False
210556082141001,12,6.381,False
210627082054401,16,17.08,False
210627082054402,18,19.85,False
210630081022601,67,16.208,False
210630081022602,24,10.355,False
210630082054501,61,12.34,False
210630082054502,25,12.3,False
210630082281501,96,7.93,False
210635083503001,69,2.5600000000000005,False
210700077030001,16,14.575,False
210705078220801,74,6.265000000000002,False
210716081303801,14,7.080000000000002,False
210716081335701,17,3.4640000000000004,False
210719078222301,13,21.440000000000005,False
210730070063001,36,17.85,False
210730079403001,23,6.18,False
210732080424101,21,13.5,False
210735079062001,48,8.15,False
210742078430101,12,7.870000000000001,False
210746078425401,8,5.989999999999999,False
210748083335801,83,6.818,False
210800079560001,87,4.560000000000001,False
210810083410101,10,1.335,False
210815071393001,77,14.776000000000002,False
210820075581001,89,14.4,False
210950073465001,85,11.56,False
211000070160001,93,11.583999999999998,False
211000077180002,45,24.8,False
211000078260001,91,9.7,False
211000081324501,93,7.153999999999996,False
211001081124101,14,3.3680000000000003,False
211003079340001,94,13.217,False
211007081090001,12,7.56,False
211014078364001,19,6.095999999999999,False
211015084095001,57,7.072,False
211018083364501,66,1.6600000000000001,False
211032080103401,23,11.62,False
211045080001501,93,7.982,False
211055083544501,70,9.0,False
211100074410001,92,10.085,False
211209078595301,25,2.16,False
211210079473401,93,16.695999999999998,False
211230077044502,22,12.205000000000009,False
211232086234001,91,6.11,False
211245081544101,6,7.545,False
211252073580401,18,7.175,False
211308078420802,8,7.59,False
211310080493201,6,9.11,False
211315070032001,94,17.31,False
211324082151601,20,8.537,False
211324082151602,17,8.818,False
211325070110001,26,22.9,False
211330071244001,87,18.25400000000001,False
211333079225201,13,9.684000000000003,False
211333082150101,20,9.064,False
211340079041002,13,15.942000000000002,False
211400071120001,83,17.264,False
211400071150001,89,16.748000000000008,False
211410083293601,6,9.41,False
211430075103001,87,11.024000000000001,False
211450076020401,44,29.387999999999998,False
211557071202001,15,15.482,False
211557078424602,9,9.98,False
211559077055801,14,3.8250000000000006,False
211600070123001,87,15.306000000000004,False
211600078140001,91,11.12,False
211600078453001,93,8.92,False
211609078570902,9,17.58,False
211610082491501,6,20.205,False
211610082493501,59,3.8060000000000005,False
211612080270001,22,5.1,False
211615074444501,59,17.0,False
211618081071001,8,8.5,False
211630076065801,9,21.52,False
211630082434801,14,9.406000000000002,False
211630084334701,18,11.345,False
211652073275501,20,7.638000000000001,False
211700078350001,81,7.3,False
211700079203001,93,7.42,False
211700079410002,87,6.3340000000000005,False
211708074121501,23,7.640000000000001,False
211717076104601,82,13.3,False
211730072554501,95,13.43,False
211755080301201,38,12.809000000000003,False
211822083415201,4,2.828,False
211825083455501,94,4.5,False
211830083524501,46,3.645,False
211836073510401,21,8.1,False
211836083505501,71,1.6,False
211846083505101,6,1.19,False
211850076004001,62,14.177999999999999,False
211900083003001,79,11.782,False
211920072581501,70,4.739000000000001,False
211930070262501,6,18.564999999999998,False
211952076140101,16,18.65,False
212013076291201,20,11.375000000000002,False
212020070445501,60,16.1255,False
212020081422101,7,5.688000000000001,False
212020081422102,6,6.275,False
212025083575101,23,5.684000000000001,False
212030077483001,58,13.04,False
212032078432301,14,5.58,False
212051080584401,21,12.68,False
212054069532101,12,6.78,False
212100078154501,21,12.17,False
212100078154502,24,21.169999999999998,False
212110077455501,28,16.186,False
212110077455502,21,9.8,False
212110081120001,40,12.375,False
212112078592601,20,12.2,False
212116077262901,12,14.59,False
212124083581301,18,6.4910000000000005,False
212126083423101,10,1.3079999999999998,False
212140081250001,34,4.299,False
212152080501901,6,15.2,False
212155076340002,22,8.5,False
212157083430001,10,3.367,False
212200072010001,90,13.818000000000001,False
212200079430001,94,7.2700000000000005,False
212202081064501,84,6.1240000000000006,False
212210083043001,86,7.73,False
212215069523001,58,6.986000000000001,False
212215069523002,6,6.324999999999999,False
212226080165501,24,4.234999999999999,False
212230080230001,11,4.9,False
212234073540601,64,8.211,False
212249073001501,21,4.65,False
212319074111701,23,11.1,False
212401081593102,21,4.8,False
212407081591701,12,5.284,False
212407081591702,15,5.4,False
212420082013901,14,4.66,False
212425078120801,6,9.85,False
212430077120601,22,32.86000000000001,False
212430081402001,93,7.473999999999999,False
212430081402002,7,9.596,False
212500071100001,92,38.079,False
212500082573001,19,7.95,False
212500086280001,57,6.731999999999999,False
212502079561101,26,6.475,False
212505086115001,79,6.094,False
212508080141301,22,9.120000000000001,False
212510079021801,94,8.610000000000001,False
212515070190001,90,29.182,False
212515078061501,55,12.58,False
212515083490001,23,2.452,False
212518078061001,12,13.4,False
212526074585301,23,9.180000000000001,False
212530071544501,51,10.12,False
212533083535801,87,5.686000000000002,False
212534083531701,9,0.752,False
212538084005101,10,8.455,False
212543084041201,15,3.6599999999999997,False
212545071455001,18,30.142,False
212552084033901,15,1.222,False
212558071215001,91,6.97,False
212558084055801,10,5.1419999999999995,False
212600071002001,14,38.44800000000001,False
212600080581501,96,7.25,False
212614084015901,10,5.67,False
212621083405501,22,2.551,False
212630071501501,82,16.57,False
212645069473001,87,4.88,False
212655083250801,23,5.232,False
212700072480001,85,8.19,False
212700080150001,51,9.17,False
212702069590001,82,4.151000000000001,False
212715073115401,22,12.893000000000002,False
212720074362501,43,16.296,False
212720074370401,21,21.7,False
212730073293001,85,5.96,False
212750071232001,11,6.24,False
212752084135001,18,5.306,False
212800078320001,46,9.985,False
212800079190001,92,6.0,False
212815070194001,77,13.774000000000012,False
212823083573701,5,5.746,False
212828082050001,6,4.485,False
212850080105401,15,10.752,False
212857078175901,22,11.110000000000007,False
212900080160001,90,7.6,False
212915074065401,15,7.9559999999999995,False
212945080013601,94,7.011000000000001,False
213025083300001,21,2.3,False
213030072073001,18,15.941,False
213040074331701,11,21.0,False
213049077415801,23,4.764,False
213058069434301,20,3.1680000000000006,False
213115072491501,91,4.79,False
213138074283401,18,6.6,False
213145076183801,97,7.3,False
213200073560001,85,9.342,False
213230083073002,33,5.034,False
213235076525801,12,12.09,False
213245086320601,89,6.252,False
213302084211201,10,7.504,False
213305080243001,92,11.193,False
213305083583801,92,6.5680000000000005,False
213330081472001,7,7.936000000000001,False
213336082550101,13,5.556,False
213345082075101,23,6.006,False
213349083161001,13,36.88,False
213350083174501,45,2.9,False
213356082581801,10,5.043,False
213400077250001,41,3.65,False
213400079010001,93,10.2,False
213410081125001,40,9.01,False
213413082583201,14,4.69,False
213421078265001,89,9.000000000000004,False
213450073040501,4,4.805,False
213530072493001,80,6.4510000000000005,False
213530077423701,96,9.78,False
213558078074201,69,10.61,False
213610078070401,23,13.936,False
213657081373801,14,37.253000000000014,False
213657084212201,17,7.35,False
213658081095101,5,6.88,False
213730082550001,89,9.214,False
213737082074901,23,8.382000000000001,False
213746081503001,10,9.0,False
213749077564701,16,11.65,False
213750070010001,48,20.91,False
213825078284601,91,11.26,False
213845071063001,85,11.298000000000002,False
213900083120001,18,15.205,False
213900086390001,92,6.606000000000001,False
213905084242501,81,6.07,False
213907078481001,67,11.306,False
213907078481002,25,10.01,False
213919078482001,96,14.83,False
213929078262701,93,5.65,False
213932069491601,18,28.771,False
213950081063201,49,7.9719999999999995,False
213952081054301,93,7.5,False
214030072333001,33,8.216000000000001,False
214030072583001,94,8.5,False
214030083363701,23,1.924,False
214100069330001,90,2.959000000000001,False
214100069444503,33,25.068,False
214100072453002,27,8.748000000000001,False
214100072490001,91,9.78,False
214100073011001,79,9.724,False
214137075061001,93,9.084,False
214140074264701,22,25.86,False
214159069365101,20,29.910000000000004,False
214200073001501,15,9.024,False
214254081472602,4,5.155,False
214313069304301,21,7.26,False
214400081570001,41,23.97,False
214430088153001,6,3.25,False
214453081193201,6,8.74,False
214543079281901,96,10.73,False
214546081285801,15,4.9799999999999995,False
214546088143201,12,3.682,False
214548080030701,69,9.228,False
214548080030702,34,5.231,False
214550085583702,30,7.579000000000001,False
214600072090001,87,11.538,False
214607077533801,95,8.848,False
214615079481201,24,7.039999999999999,False
214615079481202,25,5.672000000000001,False
214615079481203,89,6.418,False
214630078152001,36,2.285,False
214640083382201,63,4.662000000000001,False
214646082184901,27,9.18,False
214647084181701,23,5.630000000000001,False
214650080483601,87,7.260000000000001,False
214650082184501,11,10.4,False
214650082184502,18,7.773,False
214706084345401,64,6.105000000000001,False
214715074025201,22,6.6,False
214800071303001,89,8.51,False
214800071420001,80,14.847000000000001,False
214820074055001,23,2.5,False
214830069360501,88,14.831999999999999,False
214832075103101,96,9.29,False
214835069243001,60,12.540000000000001,False
214902074094301,6,8.2,False
214930074124501,51,37.0,False
214930074130001,7,9.41,False
214936074133601,22,4.29,False
215000069232001,83,8.318,False
215005084043901,10,7.725,False
215144078535301,14,10.058,False
215201078571001,96,16.87,False
215205085570901,6,5.73,False
215247082085101,38,9.237000000000002,False
215256078310701,95,11.218,False
215300071523001,90,12.543,False
215300071524001,52,8.391,False
215500069360002,31,16.58,False
215532088223701,30,10.317,False
215536088220501,7,9.752,False
215547069293101,60,9.842,False
215548080210701,90,9.072000000000003,False
215548088120001,6,9.215,False
215549088114501,29,10.041999999999998,False
215605075081101,73,25.788,False
215611075081001,92,8.617999999999999,False
215754083230501,6,6.135,False
215800071344501,89,5.436,False
215810082025001,33,9.5,False
215814083453501,10,4.13,False
215815082030001,93,8.299999999999999,False
215851075180901,92,13.297,False
215930072403001,92,5.285,False
220039077401301,48,15.39,False
220053086411201,69,9.908000000000001,False
220100069233001,91,24.38,False
220103083062301,40,9.138,False
220109086045501,22,5.105,False
220112079321301,19,4.778,False
220118086571301,90,9.024,False
220130084551001,93,7.153999999999999,False
220133079590801,23,4.716,False
220153074542101,38,21.370000000000005,False
220204076562301,22,4.553000000000001,False
220220075000601,22,18.687,False
220227075024701,55,37.88800000000001,False
220230084034701,23,6.19,False
220310072482001,53,12.017999999999999,False
220330072353001,69,7.0,False
220400074083001,73,6.93,False
220404077320101,23,10.648,False
220439076545601,22,8.427999999999999,False
220451083071901,6,9.75,False
220451083071902,6,22.799999999999997,False
220451083071903,6,9.870000000000001,False
220459088144401,13,9.804,False
220500069071701,7,3.414,False
220530069180501,85,19.702,False
220537079325002,27,5.128000000000001,False
220615080330501,68,10.840000000000002,False
220615083573001,92,6.344,False
220615083582001,18,3.52,False
220622077300001,78,7.506,False
220645082060001,63,13.014000000000001,False
220645082060003,21,30.1,False
220716078001701,96,7.025,False
220800083125701,4,4.991,False
220815074003001,86,13.0,False
220849079400501,96,7.85,False
220900069360001,88,9.426,False
220909075205001,91,19.75,False
220909083101001,22,11.173,False
220910088251501,74,7.766000000000002,False
220915075200001,20,11.845,False
220915080402001,94,6.772000000000001,False
220918076523601,45,6.864,False
220918076523602,23,3.668,False
220925086315001,93,8.45,False
220926088253801,37,9.255999999999998,False
220930088175501,52,7.497,False
220940075143001,85,8.428,False
220945076513401,63,5.112000000000001,False
221000088344501,73,7.667999999999999,False
221001081373201,12,7.99,False
221103088161501,34,7.699,False
221115074580701,96,7.475,False
221120080561301,89,9.72,False
221121083313401,14,10.623000000000001,False
221124088112401,9,8.028,False
221135084010501,94,9.602,False
221136082024901,5,3.1,False
221140078360601,22,13.868,False
221140082082001,93,3.1239999999999997,False
221200073540001,84,9.057,False
221213074003801,7,17.2,False
221219074521001,92,9.219000000000001,False
221221083000101,20,10.4,False
221228077250801,87,5.912,False
221240073442901,95,6.898000000000002,False
221307076564901,92,8.672,False
221325074203201,91,6.31,False
221333088014801,21,2.13,False
221343084491601,11,2.75,False
221345084471001,27,7.270000000000001,False
221347084504201,20,3.855,False
221354088064001,30,2.1,False
221355084542701,8,2.31,False
221445068573001,16,8.49,False
221450069153002,31,7.97,False
221517077134801,93,11.2,False
221530084481802,22,9.360000000000001,False
221534074355301,15,5.3919999999999995,False
221535079075501,22,6.296,False
221545084511201,21,2.65,False
221556084532701,21,5.18,False
221557084520201,22,6.493,False
221558084532601,21,2.15,False
221603081573101,22,9.870000000000001,False
221608084542601,21,8.55,False
221610071420001,74,15.177000000000001,False
221612084503101,12,6.65,False
221615082500501,60,6.883,False
221615082515601,12,7.18,False
221616074315401,82,8.858666999999999,False
221620082160501,90,5.537500000000001,False
221620082160502,16,20.049999999999997,False
221620082160503,16,23.1,False
221621081451601,20,7.71,False
221630073263001,95,9.722000000000001,False
221630082434001,55,7.382000000000001,False
221635082530901,24,7.887,False
221717080595501,79,3.9920000000000004,False
221729077001101,20,9.56,False
221730068580001,27,22.71,False
221740072472501,67,18.477999999999998,False
221745071565001,90,9.581000000000001,False
221754088014801,13,3.7800000000000002,False
221755074211301,72,11.578999999999999,False
221800088012901,19,2.178,False
221815083054501,68,7.9,False
221815086124001,86,8.780000000000001,False
221815088133001,80,5.322000000000001,False
221845072574501,73,26.56,False
221915079514101,92,10.746,False
221940083160001,93,8.384,False
221947088175501,16,8.48,False
221948088090001,12,14.724,False
222000069423001,91,9.84,False
222002086163501,86,6.98,False
222005082322901,19,7.5,False
222008075001901,26,9.675,False
222015083281501,94,9.7,False
222024088305101,12,6.833,False
222028083003501,5,5.422000000000001,False
222030073500001,4,4.207,False
222030081561001,91,9.3,False
222043080541201,81,11.39,False
222045072500001,8,1.688,False
222045077051501,44,6.761,False
222045082415701,12,18.565,False
222045082415702,9,14.552,False
222045082420001,86,13.47,False
222048075235401,95,10.91,False
222056081560301,20,6.811,False
222100082430001,28,21.338,False
222105082260001,19,6.804,False
222110082323901,4,8.78,False
222110082323902,4,8.585,False
222110082502501,21,9.3,False
222115082264302,8,8.819999999999999,False
222115082551301,21,9.23,False
222125074143301,94,8.819,False
222127082295101,16,8.37,False
222127082295102,16,7.95,False
222130072100001,87,4.1,False
222130088271001,83,10.918,False
222132082245402,12,9.506,False
222137071520501,48,8.455000000000002,False
222150073223701,13,8.475999999999999,False
222158087582801,10,14.691999999999998,False
222200074043001,95,8.956,False
222200074123001,88,9.120999999999999,False
222212088043601,88,3.963,False
222226077132201,83,11.44,False
222230069061502,33,7.840000000000001,False
222230088223001,35,6.404,False
222232082523401,12,6.085000000000001,False
222235072595001,76,27.35,False
222300073003001,84,26.901,False
222300082070002,16,4.595000000000001,False
222340077175101,95,4.322000000000001,False
222415072402001,61,9.0,False
222415083493001,61,8.15,False
222415088174501,83,6.279999999999999,False
222428083080201,21,9.3,False
222430088370501,20,5.603,False
222435072540501,84,18.505,False
222437084435201,94,3.1550000000000007,False
222445083493201,32,6.805000000000002,False
222448074341201,18,9.381,False
222448074341601,57,10.15,False
222500071023001,91,11.12,False
222534080463801,96,7.835,False
222545083023901,17,7.048,False
222547074310201,71,5.75,False
222548074261401,81,12.35,False
222548084205001,4,5.947000000000001,False
222600069023001,91,7.1,False
222600079102001,85,5.590000000000001,False
222600088061502,66,2.23,False
222620073072002,14,30.126,False
222652088101701,17,13.432,False
222654077275601,65,5.406000000000001,False
222700070000501,92,19.749000000000002,False
222701083105901,14,10.070000000000002,False
222710083185101,8,7.351,False
222721088180801,6,10.120000000000001,False
222730070044501,91,8.49,False
222737075251201,78,9.48,False
222750083124501,33,6.682,False
222750083124502,66,4.915,False
222808088092001,14,11.676000000000002,False
222816083443901,21,5.0,False
222824083222301,15,4.64,False
222827083110801,22,10.375,False
222830072480001,24,13.370000000000001,False
222843073014901,9,28.900000000000002,False
222859082320701,15,6.398,False
222927077314201,94,6.689,False
222946081474301,20,4.634000000000002,False
222949082040101,5,5.804,False
223002071191801,15,12.408000000000001,False
223015073170001,69,13.85,False
223030072585601,51,21.75,False
223030082311501,76,4.8,False
223039072340001,7,3.3720000000000008,False
223049088094301,58,1.536,False
223100073563001,93,7.366,False
223106074123601,21,10.19,False
223148074195701,79,8.288,False
223157088255201,5,13.128,False
223158088421801,40,5.053,False
223205088365201,4,5.276,False
223212083114201,20,8.595,False
223217076121601,45,8.954,False
223217076121602,25,12.670000000000002,False
223217083510202,6,7.915,False
223219076202001,96,6.35,False
223220072431001,62,8.783999999999999,False
223221088244601,15,9.474,False
223224088504901,11,3.97,False
223240073041501,8,20.025,False
223240078342101,95,6.35,False
223240083442001,45,7.0,False
223240083442002,13,11.920000000000005,False
223255075454301,95,6.306,False
223305084434801,18,5.718,False
223316087571401,7,14.15,False
223322075072001,70,31.624000000000002,False
223352075173001,60,25.668000000000003,False
223352075173002,22,24.649000000000004,False
223400071484501,92,8.287,False
223412081452501,19,5.711999999999998,False
223420071483001,66,3.59,False
223422088502301,12,5.457,False
223423083372301,8,6.0249999999999995,False
223430072582001,93,12.799999999999999,False
223430082251501,93,11.485999999999999,False
223431080211801,21,3.92,False
223435077474501,46,13.52,False
223445071115901,11,19.38,False
223445088003001,17,2.712,False
223457088011301,46,12.835,False
223518084293001,65,7.652000000000001,False
223529075190401,86,14.03,False
223529087555201,31,8.12,False
223530088200001,56,2.1100000000000003,False
223532078272801,95,9.07,False
223534087581201,13,1.76,False
223542087572101,17,3.1740000000000004,False
223552088211601,10,0.8159999999999998,False
223555072291501,16,7.675000000000001,False
223622079434101,19,6.658,False
223750079515801,95,8.724,False
223750083241501,82,9.645000000000001,False
223815080083801,83,10.956,False
223817080020701,93,6.719999999999999,False
223821076205001,96,10.775,False
223825083443501,87,10.870000000000001,False
223825083443502,23,13.83,False
223825083443503,23,13.604000000000001,False
223835088430001,61,5.32,False
223900077403601,96,5.26,False
223911083465301,12,6.236000000000001,False
223916088330001,39,5.040000000000001,False
223930088474101,40,6.151000000000001,False
223930088523001,53,6.924,False
223936084501201,75,6.72,False
223938084551901,74,8.489,False
224009077452801,15,10.642,False
224025077450001,81,7.52,False
224030088203001,22,0.9590000000000002,False
224030088203501,43,1.0060000000000002,False
224040080412401,14,12.41,False
224041087585001,27,12.790000000000001,False
224045087585801,41,12.93,False
224049088064001,17,2.916,False
224119078053101,96,6.84,False
224122087582701,12,9.661000000000001,False
224130073031501,89,7.524000000000001,False
224156076341501,18,19.044,False
224156076341502,13,4.594,False
224156076342001,94,5.285,False
224157088375001,14,5.964000000000001,False
224200077562001,51,6.27,False
224208079304701,20,3.2310000000000003,False
224216088352101,17,8.120000000000001,False
224218084410101,72,8.290000000000001,False
224247075501001,5,11.52,False
224248084461401,8,2.8649999999999998,False
224300079432201,27,11.312000000000001,False
224312075515801,5,10.45,False
224357087004402,31,5.35,False
224408078042501,94,9.3,False
224409088302801,54,6.291,False
224421080313001,93,9.290000000000001,False
224430083571501,61,8.5,False
224431071154201,13,17.19,False
224431083571501,35,5.506000000000001,False
224431083571502,19,18.054,False
224431088392501,14,6.257,False
224440084070701,19,7.0,False
224450088440001,76,5.32,False
224452081265801,94,5.643000000000001,False
224458080343801,23,8.120000000000001,False
224501080183801,19,6.385999999999999,False
224505077271001,66,8.575,False
224505077271302,17,13.042,False
224540080355001,66,5.055,False
224554082154901,23,8.0,False
224601078321001,26,9.25,False
224610082292501,28,6.715,False
224610083293001,8,7.342,False
224706074275601,82,6.7,False
224710080582001,79,5.528,False
224740083401001,7,7.28,False
224748077412001,60,11.479,False
224815077580701,61,15.86,False
224827077135501,80,7.641,False
224830088230001,29,9.931999999999999,False
224833088345601,40,7.307000000000001,False
224834083551801,31,6.3,False
224843088523501,37,5.908,False
224900077123301,15,8.962,False
224904088512601,12,4.878,False
224905079395901,23,6.468,False
224905079453001,69,9.606,False
224907088304901,14,11.187999999999999,False
224911081195001,19,6.114,False
224911081195002,25,6.462,False
224911081195003,96,3.26,False
224924081415201,23,4.276,False
225030082443001,55,15.32,False
225058084085201,22,10.088,False
225102082262501,15,12.15,False
225120083540301,10,6.195,False
225124081134501,92,3.0160000000000005,False
225126083525701,21,6.4,False
225129076150001,95,12.136000000000001,False
225130071161501,87,9.5,False
225130071470001,89,8.904000000000002,False
225130088230201,42,14.519,False
225134088321601,14,11.763000000000002,False
225210080132001,67,3.696,False
225220076430301,20,5.8580000000000005,False
225232080472901,94,4.44,False
225242084384301,86,8.55,False
225245080124801,24,5.0409999999999995,False
225253071440801,12,3.9560000000000004,False
225258080245201,87,3.5900000000000016,False
225310084502901,84,5.514,False
225310084502902,4,6.171,False
225354071332501,12,11.48,False
225400069540001,91,10.45,False
225400072010001,72,10.045,False
225418074323201,22,2.9710000000000014,False
225430083445101,28,8.0,False
225433082435801,18,7.8790000000000004,False
225435080565001,57,3.7479999999999998,False
225439083055301,5,8.374,False
225500077390401,26,11.7,False
225523088450201,12,4.842,False
225540088463001,13,4.904,False
225541085063601,6,8.315,False
225543079381501,24,6.295999999999999,False
225549088361501,13,3.95,False
225550088251401,54,2.1790000000000003,False
225555088322001,84,5.668,False
225558084374901,18,7.474,False
225600081053003,95,7.712,False
225656088253901,25,8.212000000000002,False
225700084165501,85,4.98,False
225702076030601,33,63.21,False
225707088314601,4,6.308,False
225712072365801,21,69.0,False
225713072365901,44,37.777,False
225716075040101,93,8.540000000000001,False
225732084264202,6,5.62,False
225750085170001,76,5.615,False
225751085170001,6,6.67,False
225805069261501,88,16.524,False
225805069270501,60,11.316,False
225824077051001,7,13.846,False
225840075500001,17,8.872000000000002,False
225842075311801,19,19.492,False
225842075311802,10,17.209999999999997,False
225846075495501,24,18.804,False
225950070013002,18,11.65,False
225952074343801,34,28.693999999999992,False
230005082575301,6,9.2,False
230011083134901,32,7.394,False
230012072222501,54,75.574,False
230015087080001,21,12.78,False
230018085095201,11,6.6,False
230024076302101,69,22.76,False
230024076302102,23,17.088,False
230040076433001,66,26.27,False
230045075150701,71,15.18,False
230045075150702,21,14.54,False
230108075144501,22,9.533000000000001,False
230115071111501,28,16.238,False
230117081002301,20,6.276000000000001,False
230121076425701,94,11.203000000000001,False
230150081502001,89,8.225999999999999,False
230154085074201,5,7.64,False
230202072265901,42,100.593,False
230217088522501,16,6.550000000000001,False
230221080262201,62,6.447,False
230221080262202,23,6.38,False
230238084331201,32,8.478,False
230239084331101,41,7.9,False
230239084331201,38,4.133,False
230300069300001,91,13.4,False
230306074543001,23,2.594,False
230326084211901,18,2.14,False
230336071440301,18,1.6130000000000002,False
230345087181901,18,5.843,False
230347087270001,77,10.234000000000004,False
230400085162401,80,11.120000000000001,False
230400085380001,79,11.0,False
230404085090301,5,4.88,False
230420072364501,14,102.15,False
230421087210101,21,13.99,False
230440087260501,86,4.26,False
230450082380701,90,7.356,False
230451087182801,13,3.4000000000000004,False
230457086471602,28,6.2860000000000005,False
230457087191201,22,12.995000000000008,False
230500088391501,43,5.48,False
230510083484001,45,14.372,False
230519074454101,91,6.35,False
230532078290001,97,10.270000000000001,False
230542075253201,53,28.578000000000003,False
230555075434801,74,15.37,False
230555075434802,23,46.92,False
230630075271001,19,22.755999999999997,False
230648085094401,5,5.9399999999999995,False
230654076123801,62,13.038,False
230700071470001,83,3.676,False
230706076541201,21,11.38,False
230707072031201,31,30.4,False
230719077324701,94,10.315000000000008,False
230722071284701,11,12.1,False
230725078410201,95,10.694,False
230727077153901,15,11.012,False
230734080373401,90,4.308000000000001,False
230818079395501,84,10.215000000000003,False
230830072020001,89,4.344,False
230830091320001,58,6.2845,False
230839079481001,23,7.646,False
230850085135401,5,6.27,False
230900074353001,40,6.5520000000000005,False
230910079530801,5,3.208,False
230910079553901,5,5.16,False
230917079541401,5,3.862,False
230919079565501,5,4.742,False
230921079534801,5,1.766,False
230923077180101,7,17.66,False
230924075410101,61,13.0,False
230940077280802,53,14.272000000000006,False
230942077032301,96,11.274999999999999,False
230943084312501,13,7.48,False
230948083052601,4,5.322,False
231015072503001,63,70.608,False
231020084422301,28,5.182,False
231040077280501,5,9.728,False
231045072503001,80,13.436000000000002,False
231046087202301,21,4.76,False
231102085101501,5,7.418,False
231105077034501,35,39.364000000000004,False
231105077034502,22,18.62,False
231105082581801,89,9.466000000000001,False
231106084460801,67,7.707999999999999,False
231108088483201,42,5.65,False
231120077270601,64,17.76,False
231124088513601,18,5.255,False
231125079590701,5,4.108,False
231130091413801,15,4.328,False
231200074280001,51,8.1,False
231200085423501,12,7.235,False
231200085423601,9,6.252,False
231207075011501,22,42.11400000000001,False
231209080042101,93,7.529999999999999,False
231211079591501,5,9.142,False
231224077252401,14,1.985,False
231226080093001,94,10.497,False
231228076442201,88,12.325999999999999,False
231230069370001,93,18.308,False
231230085042001,5,5.21,False
231232077223201,23,5.6000000000000005,False
231243085111501,5,6.38,False
231245087023001,93,8.107999999999999,False
231300088400001,25,6.766000000000001,False
231309088251501,10,4.868999999999999,False
231312088283501,12,6.648000000000001,False
231315085042001,80,7.155000000000001,False
231333088295001,17,7.228,False
231346085433101,19,6.176,False
231359076010601,21,12.25,False
231401076010501,22,11.837000000000002,False
231430083114001,70,10.63,False
231445087270001,36,3.5149999999999997,False
231450083120001,8,5.575,False
231500075062701,77,12.898000000000003,False
231500075064501,24,20.076,False
231508076093501,63,17.45,False
231516077345001,95,8.190000000000001,False
231521091273001,67,3.397,False
231542091193201,18,4.415500000000001,False
231545091323002,32,1.3090000000000002,False
231600068500001,91,12.25,False
231601077394801,23,10.4,False
231649085402501,4,6.1370000000000005,False
231656080220901,20,7.183000000000004,False
231659085215001,6,3.7199999999999998,False
231700074170001,18,8.290000000000001,False
231700074210001,23,9.418,False
231710087241501,13,14.87,False
231720079420601,65,8.515,False
231735079212601,65,21.12,False
231745083363201,14,14.854000000000003,False
231745088401001,4,7.938000000000001,False
231808087244001,17,9.61,False
231815087241501,50,3.607,False
231823088333801,89,6.81,False
231835091335801,30,4.5205,False
231845079231001,95,10.316000000000003,False
231846085182101,42,9.871,False
231850074380801,44,28.659000000000006,False
231900085290001,37,5.636,False
231903077025001,38,20.309000000000008,False
231915071494501,87,5.768000000000001,False
231928076450301,66,8.350000000000001,False
231928076450302,22,8.8,False
231931085465201,9,2.8000000000000003,False
231937074214201,17,6.97,False
232003076500001,93,10.059999999999999,False
232030071440001,85,10.670000000000009,False
232030074184501,27,5.536000000000001,False
232039085042701,25,11.232000000000001,False
232101083043601,7,10.568,False
232110082514701,88,7.85,False
232113088364301,14,5.141,False
232115088364501,81,5.85,False
232117081400001,91,8.17,False
232138077042101,7,11.25,False
232156085452301,12,5.945,False
232200071580001,90,11.168000000000001,False
232200072060001,72,11.28,False
232222085164501,8,10.23,False
232232074164501,48,5.480000000000001,False
232237075033701,21,12.1,False
232252088232201,11,5.65,False
232258088423601,28,6.239,False
232300088230001,91,4.56,False
232300091190001,51,3.37,False
232308079005601,95,8.704,False
232319088440901,13,6.8500000000000005,False
232335079320301,68,47.10400000000001,False
232340078083201,24,11.370000000000001,False
232340085310001,67,7.92,False
232347079322001,95,4.198000000000004,False
232357080035301,96,6.575,False
232359074531301,92,12.584000000000001,False
232400069533001,84,16.214,False
232410069194501,94,18.5,False
232415074160001,48,6.795000000000001,False
232424085291501,14,6.9270000000000005,False
232430078133401,96,6.385,False
232436077235601,11,5.76,False
232449085134001,19,6.014,False
232453085182401,13,3.93,False
232500091473003,18,5.912,False
232513087044201,77,4.478,False
232514087063701,51,7.89,False
232519087064201,9,7.48,False
232523072395401,33,133.484,False
232529072341301,6,141.995,False
232532075170001,83,9.15,False
232534075165701,25,12.16,False
232545083033001,91,6.67,False
232555081412201,7,4.114,False
232609088233301,14,4.208,False
232625074583901,90,6.541000000000001,False
232627081402201,19,7.1419999999999995,False
232629079320701,6,8.585,False
232632082500501,6,7.825,False
